Price min value,Price for each machine,Time
2289,"[379, 379, 379, 128, 128, 128, 128, 128, 128, 128, 128, 128]",0.0
2860,"[379, 379, 379, 128, 128, 128, 128, 128, 128, 128, 827]",0.0010313987731933
2289,"[128, 128, 128, 379, 128, 128, 128, 379, 128, 128, 128, 379]",7.969862937927246
