Price min value,Price for each machine,Time
2412,"[379, 379, 379, 128, 128, 128, 128, 128, 128, 379, 128]",0.0
2983,"[379, 379, 379, 128, 128, 128, 128, 128, 827, 379]",0.00099778175354
1777,"[128, 128, 379, 379, 379, 128, 128, 128]",0.5889174938201904
