Price min value,Price for each machine,Time
1890,"[210, 210, 210, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126]",0.0029957294464111
1890,"[210, 210, 210, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126]",0.001965045928955
1890,"[126, 126, 126, 210, 126, 210, 126, 126, 126, 126, 126, 126, 210]",24.614172220230103
