Price min value,Price for each machine,Time
2022,"[116, 116, 116, 116, 116, 116, 210, 116, 210, 116, 210, 116, 116, 116, 116]",0.0039901733398437
2140,"[116, 116, 116, 116, 116, 116, 210, 116, 210, 116, 210, 116, 116, 350]",0.0029988288879394
2022,"[116, 116, 116, 116, 116, 210, 116, 116, 210, 116, 116, 116, 116, 116, 210]",121.21389293670654
