Price min value,Price for each machine,Time
2412,"[379, 379, 379, 128, 128, 128, 128, 128, 128, 379, 128]",0.0009968280792236
2983,"[379, 379, 379, 128, 128, 128, 128, 128, 827, 379]",0.0009522438049316
2033,"[128, 128, 379, 128, 379, 128, 128, 128, 379, 128]",0.994342803955078
