Price min value,Price for each machine,Time
1764,"[210, 210, 210, 126, 126, 126, 126, 126, 126, 126, 126, 126]",0.0019946098327636
1891,"[210, 210, 210, 126, 126, 126, 126, 126, 126, 126, 379]",0.0019941329956054
1764,"[126, 210, 126, 210, 126, 126, 126, 126, 126, 210, 126, 126]",12.77759861946106
