Price min value,Price for each machine,Time
2417,"[379, 379, 379, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",0.0009973049163818
2417,"[379, 379, 379, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",0.0
2417,"[128, 128, 128, 379, 379, 128, 128, 128, 128, 128, 128, 128, 379]",4.32539963722229
