Price min value,Price for each machine,Time
4620,"[126, 126, 210, 126, 210, 126, 126, 126, 126, 126, 210, 126, 126, 210, 210, 126, 126, 126, 126, 126, 126, 210, 126, 126, 126, 126, 210, 126, 126, 126, 126, 126]",0.0060157775878906
4035,"[126, 126, 210, 126, 210, 126, 126, 126, 126, 126, 210, 126, 126, 210, 210, 126, 126, 379, 379, 379, 126, 210]",0.0029926300048828
