Price min value,Price for each machine,Time
1652,"[210, 210, 210, 116, 116, 116, 116, 116, 116, 210, 116]",0.0040299892425537
1770,"[210, 210, 210, 116, 116, 116, 116, 116, 350, 210]",0.0039558410644531
1442,"[210, 210, 210, 116, 116, 116, 116, 116, 116, 116]",10.4979248046875
