Price min value,Price for each machine,Time
5853,"[128, 128, 128, 128, 128, 128, 379, 128, 379, 128, 128, 128, 379, 379, 128, 379, 128, 128, 128, 128, 128, 379, 128, 128, 128, 128, 379, 128, 128, 128, 128, 128]",0.004987239837646484
